image_id,target,pred,correct,confidence,predictive_entropy,expected_entropy,mutual_information,variance
ISIC_0015132_downsampled,4,4,1,0.9813844,0.093375765,0.09090235,0.002473414,2.7522225e-05
ISIC_0015133_downsampled,4,5,0,0.91293377,0.37619627,0.3690428,0.0071534514,0.00019925949
ISIC_0015136_downsampled,4,4,1,0.9335671,0.2447024,0.23277088,0.011931524,0.00046817778
ISIC_0015139_downsampled,5,4,0,0.6667679,0.90885323,0.8954556,0.013397634,0.0010600535
ISIC_0015140_downsampled,5,4,0,0.6141993,1.0815111,1.0649549,0.016556263,0.0009766623
ISIC_0015142_downsampled,4,4,1,0.62687165,0.9772078,0.95907253,0.01813525,0.0013730535
ISIC_0015144_downsampled,5,5,1,0.941017,0.28619927,0.2803302,0.0058690608,0.00012413553
ISIC_0015146_downsampled,5,5,1,0.6294348,0.67746276,0.66464084,0.012821913,0.0016384312
ISIC_0015149_downsampled,5,5,1,0.6386173,0.65665054,0.6213388,0.03531176,0.0045088967
ISIC_0015150_downsampled,5,5,1,0.8501871,0.42794713,0.4187665,0.009180635,0.0006503122
ISIC_0015152_downsampled,5,5,1,0.82910645,0.6310779,0.62254703,0.008530855,0.00039459352
ISIC_0015153_downsampled,2,2,1,0.9494699,0.2472573,0.24303563,0.004221678,5.76758e-05
ISIC_0015155_downsampled,5,5,1,0.78593403,0.6070537,0.588422,0.018631697,0.0014758153
ISIC_0015156_downsampled,4,5,0,0.76306,0.5703173,0.55756706,0.012750268,0.0012834109
ISIC_0015157_downsampled,5,5,1,0.9665339,0.15005392,0.14624013,0.0038137883,7.546421e-05
ISIC_0015158_downsampled,2,4,0,0.6770461,0.64152956,0.6276864,0.013843179,0.0016852879
ISIC_0015160_downsampled,5,2,0,0.9142914,0.2943676,0.28474507,0.009622544,0.00045069124
ISIC_0015161_downsampled,5,5,1,0.7101057,0.8160954,0.79805624,0.018039167,0.0014173338
ISIC_0015163_downsampled,4,4,1,0.4719294,1.1973121,1.1767733,0.020538807,0.0017119275
ISIC_0015166_downsampled,4,4,1,0.7354707,0.5787821,0.55068755,0.02809453,0.0031738603
ISIC_0015167_downsampled,4,4,1,0.9710885,0.13142902,0.12922607,0.002202943,3.648955e-05
ISIC_0015168_downsampled,2,2,1,0.8161694,0.63510346,0.6222571,0.012846351,0.0006005922
ISIC_0015170_downsampled,2,5,0,0.8788087,0.3798836,0.37138903,0.008494556,0.00049057894
ISIC_0015171_downsampled,5,5,1,0.85811466,0.47158727,0.4597091,0.011878163,0.00067821005
ISIC_0015173_downsampled,5,2,0,0.8783008,0.5378971,0.5287081,0.00918901,0.0002290347
ISIC_0015174_downsampled,5,4,0,0.76785904,0.551269,0.5416673,0.009601712,0.00096204825
ISIC_0015175_downsampled,5,5,1,0.61410683,0.67270696,0.6474245,0.025282443,0.0033323427
ISIC_0015176_downsampled,5,5,1,0.90656304,0.313186,0.30431637,0.008869618,0.000458329
ISIC_0015179_downsampled,5,5,1,0.82402444,0.5900263,0.5788812,0.011145115,0.0006445176
ISIC_0015180_downsampled,4,4,1,0.81329155,0.4997724,0.48847285,0.0112995505,0.00095878827
ISIC_0015181_downsampled,2,4,0,0.8540451,0.47923768,0.47038624,0.008851439,0.00054721616
ISIC_0015182_downsampled,2,5,0,0.45123592,0.97818863,0.9281436,0.050045013,0.0054921764
ISIC_0015184_downsampled,5,5,1,0.7467836,0.59295106,0.581005,0.011946082,0.0012656165
ISIC_0015185_downsampled,4,1,0,0.49650136,1.1077514,1.0780487,0.029702663,0.002608737
ISIC_0015189_downsampled,4,4,1,0.6059177,0.74956477,0.7294478,0.020116985,0.0025457204
ISIC_0015190_downsampled,4,5,0,0.8447772,0.43683517,0.42616317,0.010672003,0.00080729445
ISIC_0015193_downsampled,4,4,1,0.7008126,0.6123065,0.58434904,0.02795744,0.0033316354
ISIC_0015200_downsampled,4,0,0,0.49955645,1.3334132,1.3132818,0.020131469,0.001395622
ISIC_0015201_downsampled,5,4,0,0.7336888,0.59034115,0.5716597,0.018681467,0.0021133774
ISIC_0015202_downsampled,5,5,1,0.91607296,0.35558876,0.34963927,0.005949497,0.00018380847
ISIC_0015203_downsampled,5,5,1,0.6808608,0.7463114,0.72572243,0.020588994,0.002261262
ISIC_0015204_downsampled,4,4,1,0.754104,0.5940675,0.5828691,0.011198401,0.0011298558
ISIC_0015206_downsampled,4,5,0,0.80723095,0.50565755,0.49598548,0.0096720755,0.00082995894
ISIC_0015207_downsampled,5,5,1,0.90264136,0.34081274,0.32749847,0.013314277,0.00068744615
ISIC_0015208_downsampled,5,5,1,0.93050736,0.2534652,0.24390979,0.009555414,0.00041260273
ISIC_0015211_downsampled,5,5,1,0.68868923,0.9261138,0.907684,0.018429756,0.001293301
ISIC_0015212_downsampled,5,5,1,0.9766567,0.11334803,0.11121722,0.0021308064,2.9285115e-05
ISIC_0015215_downsampled,5,2,0,0.422092,1.2935643,1.2784514,0.015112877,0.0010421153
ISIC_0015216_downsampled,5,4,0,0.7490423,0.58533233,0.57009476,0.01523757,0.0015652276
ISIC_0015217_downsampled,5,5,1,0.7352869,0.6410046,0.625888,0.015116632,0.0015318663
ISIC_0015218_downsampled,5,5,1,0.6520755,0.6476155,0.6267918,0.020823717,0.002681334
ISIC_0015219_downsampled,4,4,1,0.6348406,0.674064,0.6607772,0.013286769,0.0017056848
ISIC_0015220_downsampled,2,5,0,0.6123921,0.71714187,0.7035854,0.01355648,0.0016906586
ISIC_0015223_downsampled,5,5,1,0.813604,0.48841774,0.4754953,0.012922436,0.0011417171
ISIC_0015224_downsampled,5,5,1,0.8060211,0.6316364,0.620452,0.011184394,0.00060956884
ISIC_0015226_downsampled,5,5,1,0.99126256,0.05339082,0.05167181,0.0017190091,8.727972e-06
ISIC_0015229_downsampled,4,5,0,0.5439929,0.9409828,0.92203164,0.018951178,0.001744022
ISIC_0015232_downsampled,5,4,0,0.5512337,0.95085084,0.92377055,0.027080297,0.0024610665
ISIC_0015233_downsampled,2,4,0,0.56647074,0.7793266,0.77167076,0.007655859,0.00080081675
ISIC_0015237_downsampled,5,4,0,0.648494,0.6833857,0.66610295,0.017282784,0.0021196862
ISIC_0015241_downsampled,5,5,1,0.9682089,0.14266756,0.14041811,0.0022494495,3.9738712e-05
ISIC_0015243_downsampled,4,4,1,0.9082889,0.30982497,0.30153868,0.008286297,0.0003848346
ISIC_0015244_downsampled,5,4,0,0.7161077,0.6243,0.6113062,0.012993813,0.001468276
ISIC_0015245_downsampled,5,5,1,0.9030714,0.3219321,0.31236735,0.009564757,0.0004946238
ISIC_0015250_downsampled,5,4,0,0.57401484,0.7540453,0.7343616,0.019683719,0.0025702117
ISIC_0015251_downsampled,4,5,0,0.7659029,0.55564636,0.543096,0.012550354,0.0013009533
ISIC_0015254_downsampled,5,5,1,0.69426566,0.62084734,0.59689873,0.02394861,0.0029485098
ISIC_0015255_downsampled,5,4,0,0.83466804,0.44866005,0.43497828,0.013681769,0.0010845902
ISIC_0015256_downsampled,4,5,0,0.713887,0.60818064,0.58971596,0.018464684,0.0021268802
ISIC_0015258_downsampled,5,5,1,0.638334,0.714953,0.69938606,0.015566945,0.001895725
ISIC_0015260_downsampled,2,4,0,0.5460299,0.7840101,0.7711823,0.012827814,0.0015490094
ISIC_0015264_downsampled,5,2,0,0.74145895,0.77638274,0.7652937,0.011089027,0.00065495464
ISIC_0015270_downsampled,5,5,1,0.9285382,0.27642348,0.2729663,0.0034571886,0.000111118134
ISIC_0015273_downsampled,5,5,1,0.95544904,0.19734101,0.19466771,0.0026732981,6.1025665e-05
ISIC_0015274_downsampled,5,5,1,0.97736895,0.11026547,0.1082264,0.0020390674,2.5072919e-05
ISIC_0015276_downsampled,5,5,1,0.9282631,0.2630949,0.2587453,0.0043495893,0.00015807056
ISIC_0015279_downsampled,5,5,1,0.939564,0.23025756,0.22130188,0.008955672,0.00032952637
ISIC_0015283_downsampled,5,5,1,0.8404065,0.5306063,0.5200713,0.010535002,0.00061429763
ISIC_0015284_downsampled,4,4,1,0.85121673,0.5495484,0.5410678,0.008480608,0.00032654646
ISIC_0015291_downsampled,5,5,1,0.92412466,0.27582207,0.2695998,0.006222278,0.0002466328
ISIC_0015293_downsampled,5,4,0,0.8736601,0.4662319,0.4601215,0.0061104,0.00030267803
ISIC_0015295_downsampled,2,2,1,0.92010933,0.35338712,0.34759858,0.005788535,0.00015517943
ISIC_0015298_downsampled,5,5,1,0.7490418,0.7572624,0.74512136,0.012141049,0.0007914127
ISIC_0015309_downsampled,5,4,0,0.60759205,0.6754501,0.6599905,0.015459597,0.0020830801
ISIC_0015310_downsampled,5,5,1,0.8835487,0.38689655,0.37925318,0.007643372,0.00042447046
ISIC_0015311_downsampled,5,4,0,0.6776422,0.6644957,0.65011513,0.014380574,0.0017280203
ISIC_0015312_downsampled,5,5,1,0.77317685,0.5377565,0.52808976,0.009666741,0.00096461823
ISIC_0015313_downsampled,5,5,1,0.58071524,0.7093535,0.69496065,0.014392853,0.0019293906
ISIC_0015330_downsampled,5,5,1,0.80651116,0.54633754,0.53688514,0.009452403,0.000742493
ISIC_0015331_downsampled,5,5,1,0.9509735,0.19771701,0.19338737,0.0043296367,0.00012302939
ISIC_0015347_downsampled,5,5,1,0.55373406,1.2027272,1.1862887,0.016438484,0.0010803558
ISIC_0015353_downsampled,5,4,0,0.89048356,0.37589708,0.36694998,0.008947104,0.0004597514
ISIC_0015355_downsampled,5,5,1,0.5394965,0.8634333,0.8493379,0.014095426,0.0016358364
ISIC_0015357_downsampled,5,5,1,0.8658047,0.4633562,0.45387295,0.009483248,0.00050080504
ISIC_0015360_downsampled,5,4,0,0.5819499,1.2138265,1.2008343,0.012992263,0.0006842261
ISIC_0015363_downsampled,5,0,0,0.40918782,1.1802638,1.1456399,0.03462386,0.0032591012
ISIC_0015364_downsampled,5,1,0,0.8267907,0.5484582,0.52829707,0.020161152,0.001545889
ISIC_0015368_downsampled,5,5,1,0.7927574,0.5135316,0.4952693,0.018262327,0.0017142579
ISIC_0015369_downsampled,5,5,1,0.93483204,0.27682576,0.27218902,0.0046367347,0.0001361663
ISIC_0015372_downsampled,5,4,0,0.6988402,0.64726675,0.6331178,0.014148951,0.0015493485
ISIC_0015383_downsampled,5,5,1,0.63580346,0.6848157,0.6664441,0.018371582,0.0023851723
ISIC_0015386_downsampled,5,4,0,0.58366114,0.68346536,0.66503745,0.018427908,0.002486441
ISIC_0015390_downsampled,5,4,0,0.7619296,0.7218814,0.71310157,0.008779824,0.00057321036
ISIC_0015395_downsampled,5,2,0,0.8799915,0.40277886,0.39385763,0.008921236,0.0004966591
ISIC_0015401_downsampled,5,5,1,0.6397857,0.74647975,0.73638314,0.01009661,0.0011369301
ISIC_0015403_downsampled,5,4,0,0.7873249,0.7905485,0.77736956,0.013178945,0.0005365467
ISIC_0015404_downsampled,5,0,0,0.637469,0.8198597,0.7982928,0.021566868,0.0023560263
ISIC_0015411_downsampled,5,5,1,0.83570296,0.45232168,0.4369106,0.015411079,0.0011920377
ISIC_0015412_downsampled,5,5,1,0.598121,0.94750154,0.93544877,0.012052774,0.0011361165
ISIC_0015416_downsampled,5,4,0,0.8022109,0.68723905,0.6737671,0.013471961,0.00076488534
ISIC_0015417_downsampled,5,5,1,0.9248032,0.26866162,0.26223204,0.006429583,0.0002608472
ISIC_0015418_downsampled,5,5,1,0.9491192,0.2543562,0.25026476,0.0040914416,8.461711e-05
ISIC_0015419_downsampled,5,4,0,0.63960224,0.78355205,0.7735864,0.009965658,0.0011151864
ISIC_0015436_downsampled,5,4,0,0.6305386,0.71204484,0.6844891,0.027555764,0.0033692995
ISIC_0015440_downsampled,5,5,1,0.99614394,0.025872344,0.025434732,0.0004376117,9.436444e-07
ISIC_0015443_downsampled,5,2,0,0.6296347,0.7702149,0.738071,0.03214389,0.0037889716
ISIC_0015445_downsampled,5,4,0,0.7528056,0.5920496,0.58360773,0.008441865,0.0007940908
ISIC_0015447_downsampled,5,5,1,0.95151216,0.201956,0.1974979,0.0044580996,0.00012456806
ISIC_0015455_downsampled,5,4,0,0.5266535,0.777051,0.764208,0.012842953,0.0016535728
ISIC_0015464_downsampled,5,5,1,0.68345237,0.63405365,0.60795754,0.026096106,0.003283233
ISIC_0015466_downsampled,5,5,1,0.8180384,0.64745444,0.63256156,0.014892876,0.0006844215
ISIC_0015468_downsampled,5,5,1,0.85023296,0.44266507,0.43663123,0.006033838,0.00040653974
ISIC_0015476_downsampled,5,5,1,0.7050692,0.82559216,0.81394756,0.011644602,0.00091507926
ISIC_0015481_downsampled,5,5,1,0.72514313,0.5960644,0.58337426,0.012690127,0.0014309695
ISIC_0015482_downsampled,5,5,1,0.79941595,0.52080667,0.50800276,0.012803912,0.0011569664
ISIC_0015483_downsampled,5,1,0,0.92339605,0.3573511,0.34947184,0.007879257,0.00017315925
ISIC_0015485_downsampled,5,4,0,0.5944643,0.73908347,0.72605246,0.013031006,0.0016446321
ISIC_0015496_downsampled,5,5,1,0.73859346,0.57739663,0.56081116,0.01658547,0.0017671034
ISIC_0015510_downsampled,5,5,1,0.9404222,0.28447378,0.27914232,0.0053314567,0.00010538363
ISIC_0015526_downsampled,5,5,1,0.8964061,0.352328,0.34784734,0.00448066,0.0002231402
ISIC_0015537_downsampled,5,5,1,0.71405673,0.6063951,0.57694924,0.029445887,0.0034080378
ISIC_0015544_downsampled,5,5,1,0.89958113,0.33707038,0.32988462,0.007185757,0.00036229525
ISIC_0015559_downsampled,5,4,0,0.8385231,0.46238273,0.45300764,0.009375095,0.0006988109
ISIC_0015563_downsampled,5,5,1,0.83539265,0.64052474,0.62559754,0.014927208,0.0006177152
ISIC_0015566_downsampled,5,5,1,0.79941696,0.5043735,0.48727307,0.017100424,0.0015951211
ISIC_0015568_downsampled,5,5,1,0.7060852,0.79439795,0.7780405,0.016357422,0.0012853203
ISIC_0015582_downsampled,5,5,1,0.78710294,0.5867688,0.5763198,0.010448992,0.00084074633
ISIC_0015593_downsampled,5,5,1,0.8181504,0.62310046,0.61377203,0.009328425,0.00049900677
ISIC_0015603_downsampled,5,5,1,0.9812774,0.09430616,0.0918109,0.0024952665,3.07309e-05
ISIC_0015607_downsampled,5,5,1,0.5164988,0.74638796,0.72365755,0.02273041,0.0030718208
ISIC_0015614_downsampled,5,5,1,0.56014824,0.95091397,0.9346416,0.016272366,0.0015619212
ISIC_0015617_downsampled,5,5,1,0.97558624,0.12224198,0.11987631,0.002365671,2.8077333e-05
ISIC_0015625_downsampled,5,5,1,0.9507936,0.19931711,0.19591282,0.0034042895,9.194276e-05
ISIC_0015627_downsampled,5,5,1,0.9662753,0.15862487,0.1566628,0.0019620657,3.2483204e-05
ISIC_0015631_downsampled,5,5,1,0.7218429,0.79475504,0.77765405,0.01710099,0.001342647
ISIC_0015636_downsampled,5,5,1,0.60163003,0.7031719,0.6854874,0.01768452,0.0023228263
ISIC_0015638_downsampled,5,5,1,0.97115546,0.14036383,0.13804816,0.0023156703,3.8555216e-05
ISIC_0015641_downsampled,5,2,0,0.6859458,0.7124305,0.6879706,0.024459898,0.0026366126
ISIC_0015645_downsampled,5,5,1,0.5951842,0.7039901,0.6940311,0.0099589825,0.0013249526
ISIC_0015936_downsampled,5,5,1,0.98438895,0.099118404,0.097732686,0.0013857186,7.4493946e-06
ISIC_0015937_downsampled,5,5,1,0.925033,0.3084843,0.30580765,0.002676636,7.732506e-05
ISIC_0015938_downsampled,5,5,1,0.8880292,0.47419345,0.46828645,0.005906999,0.00017482186
ISIC_0015939_downsampled,5,5,1,0.9916888,0.058851566,0.058153015,0.00069855154,2.028823e-06
ISIC_0015940_downsampled,5,5,1,0.9910256,0.06357284,0.06276265,0.00081019104,2.1464589e-06
ISIC_0015941_downsampled,5,5,1,0.71617913,0.6033727,0.58799356,0.015379131,0.001782005
ISIC_0015942_downsampled,5,5,1,0.9322457,0.27910334,0.27568445,0.0034188926,9.4589916e-05
ISIC_0015943_downsampled,5,5,1,0.93091315,0.28442457,0.28004,0.0043845773,0.00014417489
ISIC_0015944_downsampled,5,1,0,0.9953534,0.034970716,0.034461405,0.0005093105,7.157914e-07
ISIC_0015945_downsampled,5,5,1,0.9678293,0.15200432,0.14873043,0.0032738894,6.787615e-05
ISIC_0015946_downsampled,5,5,1,0.9345177,0.26841858,0.26297125,0.005447328,0.00017427617
ISIC_0015947_downsampled,5,1,0,0.99736863,0.019849703,0.01939246,0.00045724213,7.421543e-07
ISIC_0015948_downsampled,5,5,1,0.9785353,0.12520678,0.12332847,0.0018783137,1.441036e-05
ISIC_0015949_downsampled,5,5,1,0.9923345,0.051758956,0.051051322,0.0007076338,1.8646202e-06
ISIC_0015950_downsampled,5,5,1,0.90544695,0.3836994,0.37908232,0.004617065,0.00013674893
ISIC_0015951_downsampled,5,5,1,0.81452847,0.56488824,0.55548316,0.0094050765,0.0005863292
ISIC_0015952_downsampled,5,5,1,0.8521009,0.5332023,0.5280316,0.005170703,0.00021151456
ISIC_0015953_downsampled,5,5,1,0.8814098,0.47843435,0.4726594,0.005774945,0.00018706078
ISIC_0015954_downsampled,5,5,1,0.96582663,0.17150423,0.16898851,0.0025157183,4.205318e-05
ISIC_0015955_downsampled,5,5,1,0.56763965,1.0873475,1.0630463,0.024301171,0.002185638
ISIC_0015956_downsampled,5,5,1,0.96403205,0.16579784,0.16418606,0.0016117841,2.5273011e-05
ISIC_0015957_downsampled,5,5,1,0.8061745,0.5965105,0.58723086,0.009279668,0.0005878755
ISIC_0015958_downsampled,5,1,0,0.8107263,0.71156406,0.70171,0.009854078,0.00046268478
ISIC_0015959_downsampled,5,5,1,0.61721504,0.93891406,0.92534286,0.013571203,0.0012284418
ISIC_0015960_downsampled,5,5,1,0.98885334,0.0664472,0.065629825,0.0008173734,4.829323e-06
ISIC_0015961_downsampled,5,5,1,0.95015377,0.2261602,0.22314613,0.0030140728,6.74267e-05
ISIC_0015962_downsampled,5,5,1,0.71528715,0.6666023,0.65002644,0.016575873,0.0018009746
ISIC_0015963_downsampled,5,5,1,0.96090275,0.21785983,0.21514657,0.002713263,2.9656623e-05
ISIC_0015964_downsampled,5,5,1,0.92390406,0.2723893,0.2672504,0.005138904,0.00021692432
ISIC_0015965_downsampled,5,5,1,0.54437166,0.75875133,0.7444046,0.014346719,0.0019087322
ISIC_0015966_downsampled,5,1,0,0.9734093,0.14761837,0.1456437,0.001974672,1.702627e-05
ISIC_0015967_downsampled,5,5,1,0.98025787,0.114522666,0.11197435,0.0025483146,2.456353e-05
ISIC_0015968_downsampled,5,5,1,0.7881523,0.67722934,0.6691651,0.00806427,0.0005031259
ISIC_0015969_downsampled,5,5,1,0.49253398,1.1905125,1.1729028,0.017609715,0.001563087
ISIC_0015971_downsampled,5,5,1,0.81831914,0.487853,0.47713384,0.01071915,0.0009479307
ISIC_0015972_downsampled,5,5,1,0.7333096,0.84641343,0.8331693,0.013244152,0.00078847294
ISIC_0015973_downsampled,5,0,0,0.6643406,0.8949112,0.8789117,0.015999556,0.0012347179
ISIC_0015974_downsampled,5,2,0,0.8381292,0.5496271,0.5364522,0.013174951,0.0006393418
ISIC_0015975_downsampled,5,5,1,0.64351827,0.6566713,0.64375436,0.012916923,0.0016629567
ISIC_0015976_downsampled,5,5,1,0.5241218,0.8035156,0.7931074,0.010408223,0.0013039986
ISIC_0015978_downsampled,5,0,0,0.93869025,0.31119445,0.3076871,0.003507346,5.276306e-05
ISIC_0015980_downsampled,5,5,1,0.83936495,0.46992514,0.45928863,0.010636508,0.00074230094
ISIC_0015981_downsampled,5,5,1,0.98570216,0.087856814,0.086450614,0.0014062002,7.2179873e-06
ISIC_0015983_downsampled,5,1,0,0.99683255,0.023795627,0.02327356,0.00052206777,7.669079e-07
ISIC_0015984_downsampled,5,1,0,0.9668242,0.17257327,0.16868593,0.0038873404,4.976983e-05
ISIC_0015985_downsampled,5,5,1,0.8310514,0.5869986,0.57919145,0.0078071356,0.00040399373
ISIC_0015986_downsampled,5,5,1,0.983849,0.1027533,0.10152877,0.0012245253,6.409064e-06
ISIC_0015987_downsampled,5,5,1,0.98256624,0.109808385,0.10887374,0.00093464553,4.8330876e-06
ISIC_0015988_downsampled,5,5,1,0.8934797,0.40284818,0.39708668,0.005761504,0.00025377763
ISIC_0015989_downsampled,5,5,1,0.5450875,1.2052647,1.190988,0.014276743,0.0009867616
ISIC_0015990_downsampled,5,5,1,0.9216903,0.2940246,0.29043123,0.0035933554,0.00013123438
ISIC_0015991_downsampled,5,4,0,0.38277596,1.4637132,1.4415913,0.022121906,0.0013834423
ISIC_0015992_downsampled,5,5,1,0.8778757,0.39193854,0.38478523,0.0071533024,0.00040147832
ISIC_0015993_downsampled,5,5,1,0.8243825,0.5056661,0.5003427,0.0053233504,0.00039117152
ISIC_0015994_downsampled,5,5,1,0.9126174,0.38115436,0.37724462,0.003909737,0.000103178776
ISIC_0015995_downsampled,5,5,1,0.9869866,0.07351671,0.072076455,0.0014402568,1.1982863e-05
ISIC_0015996_downsampled,5,5,1,0.631459,0.8015285,0.7924825,0.009046018,0.00097053644
ISIC_0015997_downsampled,5,5,1,0.8615237,0.4704595,0.46319622,0.007263273,0.00035956383
ISIC_0015998_downsampled,5,5,1,0.7511951,0.5721006,0.5647867,0.007313907,0.0007633969
ISIC_0015999_downsampled,5,5,1,0.8324136,0.46652976,0.45519334,0.011336416,0.0009215536
ISIC_0016000_downsampled,5,5,1,0.88161117,0.4665622,0.46045333,0.00610888,0.0002452885
ISIC_0016003_downsampled,5,5,1,0.9425352,0.2369218,0.2348835,0.0020383,5.2418607e-05
ISIC_0016004_downsampled,5,5,1,0.9091742,0.34066153,0.33508775,0.0055737793,0.00022409494
ISIC_0016005_downsampled,5,5,1,0.47060287,1.0743257,1.0580496,0.016276121,0.0015989469
ISIC_0016006_downsampled,5,5,1,0.88000333,0.5137014,0.5067737,0.006927669,0.00023746914
ISIC_0016007_downsampled,5,5,1,0.97139996,0.13422474,0.1321433,0.002081439,3.4441775e-05
ISIC_0016008_downsampled,5,1,0,0.6108186,1.1532935,1.1310806,0.022212863,0.001495585
ISIC_0016009_downsampled,5,5,1,0.97421443,0.148002,0.14662558,0.0013764203,9.885781e-06
ISIC_0016011_downsampled,5,6,0,0.9648955,0.18418671,0.18029794,0.003888771,4.504419e-05
ISIC_0016012_downsampled,5,5,1,0.99293727,0.045260195,0.04440061,0.00085958466,3.3023864e-06
ISIC_0016013_downsampled,5,5,1,0.9761504,0.12419872,0.121285334,0.0029133856,3.479862e-05
ISIC_0016014_downsampled,5,5,1,0.97410625,0.13868083,0.13624926,0.0024315715,2.5051691e-05
ISIC_0016015_downsampled,5,5,1,0.89691633,0.39385426,0.38794094,0.005913317,0.00023930974
ISIC_0016016_downsampled,5,5,1,0.46673718,1.1079727,1.0893589,0.018613815,0.0016412324
ISIC_0016017_downsampled,5,5,1,0.97813916,0.11630063,0.115267426,0.0010332018,9.950301e-06
ISIC_0016019_downsampled,5,1,0,0.93034595,0.3207654,0.3144776,0.006287813,0.000170303
ISIC_0016022_downsampled,5,5,1,0.79018784,0.6354357,0.6243173,0.011118412,0.0007849939
ISIC_0016023_downsampled,5,5,1,0.6150659,0.937197,0.9194087,0.01778835,0.0017614085
ISIC_0016024_downsampled,5,5,1,0.58297956,1.0188544,1.0103486,0.008505821,0.0008001312
ISIC_0016025_downsampled,5,5,1,0.905065,0.31751013,0.30900303,0.008507103,0.00046137665
ISIC_0016026_downsampled,5,5,1,0.9409302,0.24134348,0.23866288,0.0026805997,7.426719e-05
ISIC_0016027_downsampled,5,6,0,0.92504686,0.3090905,0.29343578,0.015654713,0.00055636984
ISIC_0016028_downsampled,5,5,1,0.5385329,1.4214387,1.4026202,0.018818498,0.0011742151
ISIC_0016029_downsampled,5,1,0,0.747033,0.89949274,0.8893415,0.010151267,0.0005122651
ISIC_0016030_downsampled,5,5,1,0.5196672,1.2660041,1.2452061,0.020797968,0.0016507504
ISIC_0016031_downsampled,5,1,0,0.55015457,1.1027658,1.0899426,0.012823224,0.0010208031
ISIC_0016033_downsampled,5,5,1,0.4326201,1.2217451,1.2097723,0.011972785,0.00094810955
ISIC_0016034_downsampled,5,5,1,0.5321799,0.7773038,0.75477976,0.022524059,0.0029625285
ISIC_0016035_downsampled,5,1,0,0.42965698,1.2496173,1.231586,0.018031359,0.0014951966
ISIC_0016036_downsampled,5,1,0,0.7655589,0.7947371,0.7812616,0.013475478,0.00084810046
ISIC_0016037_downsampled,5,5,1,0.4153081,1.2172643,1.2029045,0.014359832,0.001357496
ISIC_0016038_downsampled,5,5,1,0.95914453,0.19637789,0.19309135,0.0032865405,5.806283e-05
ISIC_0016040_downsampled,5,2,0,0.4019969,1.137045,1.1224358,0.014609218,0.0013431385
ISIC_0016041_downsampled,5,5,1,0.44248813,1.2511992,1.223106,0.028093219,0.0022612088
ISIC_0016042_downsampled,5,5,1,0.78312343,0.6872904,0.67525584,0.012034535,0.0007559314
ISIC_0016043_downsampled,5,6,0,0.9051914,0.40538007,0.3977857,0.007594377,0.00024187102
ISIC_0016044_downsampled,5,4,0,0.6988672,0.81529135,0.80485535,0.010435998,0.0008060431
ISIC_0016045_downsampled,5,5,1,0.94934946,0.21022487,0.20744847,0.0027763993,6.944176e-05
ISIC_0016046_downsampled,5,5,1,0.7245537,0.6372465,0.625673,0.0115734935,0.0012273992
ISIC_0016048_downsampled,5,2,0,0.56498873,0.7572039,0.74251825,0.014685631,0.0018853204
ISIC_0016049_downsampled,5,5,1,0.6766602,0.6563072,0.6392986,0.017008603,0.0019724777
ISIC_0016050_downsampled,5,5,1,0.8452154,0.44620317,0.44065464,0.005548537,0.00040587195
ISIC_0016051_downsampled,5,4,0,0.5461622,0.7419369,0.7220654,0.019871533,0.0025673509
ISIC_0016052_downsampled,5,1,0,0.9773947,0.11945881,0.118099466,0.0013593435,1.3582952e-05
ISIC_0016053_downsampled,5,5,1,0.9837002,0.09324007,0.09244532,0.000794746,5.5396818e-06
ISIC_0016054_downsampled,5,2,0,0.96465796,0.18441913,0.18203549,0.0023836344,2.5233763e-05
ISIC_0016055_downsampled,5,4,0,0.584171,0.7157855,0.70618546,0.009600043,0.0012408503
ISIC_0016056_downsampled,5,5,1,0.9709622,0.16204932,0.15916887,0.002880454,3.363893e-05
ISIC_0016057_downsampled,5,4,0,0.7065824,0.63880074,0.6230999,0.015700817,0.0017904474
ISIC_0016058_downsampled,5,5,1,0.6676322,1.0072082,0.9851917,0.022016525,0.0015423499
ISIC_0016059_downsampled,5,5,1,0.9459026,0.24901417,0.24522285,0.0037913173,7.6204014e-05
ISIC_0016060_downsampled,5,4,0,0.50676334,0.73169315,0.72069424,0.010998905,0.0014943272
ISIC_0016061_downsampled,5,5,1,0.88444686,0.3682322,0.36194846,0.0062837303,0.00036811113
ISIC_0016062_downsampled,5,5,1,0.899749,0.40037474,0.39226696,0.008107781,0.00030834816
ISIC_0016063_downsampled,5,5,1,0.98671544,0.08251605,0.0818648,0.00065125525,2.5660106e-06
ISIC_0016064_downsampled,5,5,1,0.95730424,0.2250949,0.22192307,0.0031718314,4.280373e-05
ISIC_0016065_downsampled,5,5,1,0.8576637,0.4379929,0.43250826,0.0054846406,0.0003371208
ISIC_0016066_downsampled,5,1,0,0.8192624,0.5922592,0.5852152,0.0070440173,0.0004230196
ISIC_0016068_downsampled,5,4,0,0.8264386,0.6266429,0.6171628,0.009480059,0.00048680688
ISIC_0016069_downsampled,5,5,1,0.5760176,0.694937,0.6739075,0.021029472,0.0028725483
ISIC_0016070_downsampled,5,5,1,0.5659519,0.7771765,0.74411327,0.033063233,0.0042355177
ISIC_0016071_downsampled,5,5,1,0.9832985,0.09850746,0.097162,0.0013454556,8.815669e-06
ISIC_0016072_downsampled,5,5,1,0.8575,0.54428214,0.5349976,0.009284556,0.00044154143
